isn,prefixMetCode,Naam,Plaats,Jaar,Waardering
2156,978908815,Programmabureau Klimaat voor Ruimte,Amsterdam [etc.],2007,C
3847,978908815,Programmabureau Klimaat voor Ruimte,Amsterdam [etc.],2012,D
3528,978501,Progress,Moskva,2012,C
2165,978501,Progress,Moskva,2011,C
2164,978501,Progress,Moskva,2010,C
2163,978501,Progress,Moskva,2009,C
2162,978501,Progress,Moskva,2008,C
2161,978501,Progress,Moskva,2007,C
2170,9789079463,PRVMZ,'s-Hertogenbosch,2011,C
2169,9789079463,PRVMZ,'s-Hertogenbosch,2010,C
2168,9789079463,PRVMZ,'s-Hertogenbosch,2009,C
2167,9789079463,PRVMZ,'s-Hertogenbosch,2008,C
2166,9789079463,PRVMZ,'s-Hertogenbosch,2007,C
3790,9789079463,PRVMZ,'s-Hertogenbosch,2012,D
3577,9788387414,"Przedsiębiorstwo Wydawnicze Związku Niewidomych ""Print 6""",Lublin,2012,D
2175,9788387414,Przedsiębiorstwo Wydawnicze Związku Niewidomych “Print 6�?,Lublin,2011,C
2174,9788387414,Przedsiębiorstwo Wydawnicze Związku Niewidomych “Print 6�?,Lublin,2010,C
2173,9788387414,Przedsiębiorstwo Wydawnicze Związku Niewidomych “Print 6�?,Lublin,2009,C
2172,9788387414,Przedsiębiorstwo Wydawnicze Związku Niewidomych “Print 6�?,Lublin,2008,C
2171,9788387414,Przedsiębiorstwo Wydawnicze Związku Niewidomych “Print 6�?,Lublin,2007,C
4358,978184872,Psychology Press,New York,2014,D
4357,978184872,Psychology Press,New York,2013,D
4119,978184872,Psychology Press,New York,2012,D
4659,9789490694,PTG,Warszawa,2014,D
4473,9788362089,PTG,Warszawa,2013,D
4474,9789490694,PTG,Warszawa,2013,D
2180,9783901882,Publ. House of Electronics Industry,Beijing,2011,C
2179,9783901882,Publ. House of Electronics Industry,Beijing,2010,C
2178,9783901882,Publ. House of Electronics Industry,Beijing,2009,C
2177,9783901882,Publ. House of Electronics Industry,Beijing,2008,C
2176,9783901882,Publ. House of Electronics Industry,Beijing,2007,C
3508,9783901882,Publ. House of Electronics Industry,Beijing,2012,D
4913,9789279,Publications Office,Luxembourg,2016,D
4736,9789279,Publications Office,Luxembourg,2015,D
4814,97892823,Publications Office,Luxembourg,2015,D
4592,9789279,Publications Office,Luxembourg,2014,D
2185,978905269,Publikatieburo Bouwkunde,Delft,2011,C
2184,978905269,Publikatieburo Bouwkunde,Delft,2010,C
2183,978905269,Publikatieburo Bouwkunde,Delft,2009,C
2182,978905269,Publikatieburo Bouwkunde,Delft,2008,C
2181,978905269,Publikatieburo Bouwkunde,Delft,2007,C
3693,978905269,Publikatieburo Bouwkunde,Delft,2012,D
4949,97827592,Quae,Versailles,2016,C
4863,97827592,Quae,Versailles,2015,C
4487,97827592,Quae,Versailles,2013,C
3447,97827592,Quae,Versailles,2012,C
2190,97827592,Quae,Versailles,2011,C
2189,97827592,Quae,Versailles,2010,C
2188,97827592,Quae,Versailles,2009,C
2187,97827592,Quae,Versailles,2008,C
2186,97827592,Quae,Versailles,2007,C
4762,978618518,Qualitative and Quantitative Methods in Libraries (QQML),Paris,2015,C
4177,9789071101,Raad van Beheer op Kynologisch Gebied in Nederland,Amsterdam,2012,D
4065,97890902567,Radboud Universiteit,Nijmegen,2010,C
4072,97890902494,Radboud Universiteit,Nijmegen,2010,C
2196,97890902442,Radboud Universiteit,Nijmegen,2007,C
3816,97890811641,Radboud Universiteit Nijmegen,Nijmegen,2012,C
3861,97890902442,Radboud Universiteit Nijmegen,Nijmegen,2012,C
4115,97890817682,Radboud Universiteit Nijmegen,Nijmegen,2011,C
2195,97890811641,Radboud Universiteit Nijmegen,,2011,C
2200,97890902442,Radboud Universiteit Nijmegen,Nijmegen,2011,C
2194,97890811641,Radboud Universiteit Nijmegen,,2010,C
2199,97890902442,Radboud Universiteit Nijmegen,Nijmegen,2010,C
2193,97890811641,Radboud Universiteit Nijmegen,,2009,C
2198,97890902442,Radboud Universiteit Nijmegen,Nijmegen,2009,C
2192,97890811641,Radboud Universiteit Nijmegen,,2008,C
2197,97890902442,Radboud Universiteit Nijmegen,Nijmegen,2008,C
2191,97890811641,Radboud Universiteit Nijmegen,,2007,C
2205,97890902188,Radboud University,Nijmegen,2011,C
2204,97890902188,Radboud University,Nijmegen,2010,C
2203,97890902188,Radboud University,Nijmegen,2009,C
2202,97890902188,Radboud University,Nijmegen,2008,C
2201,97890902188,Radboud University,Nijmegen,2007,C
2210,9784902786,Rakuno Gakuen University Extension Center,"Ebetsu, Japan",2011,C
2209,9784902786,Rakuno Gakuen University Extension Center,"Ebetsu, Japan",2010,C
2208,9784902786,Rakuno Gakuen University Extension Center,"Ebetsu, Japan",2009,C
2207,9784902786,Rakuno Gakuen University Extension Center,"Ebetsu, Japan",2008,C
2206,9784902786,Rakuno Gakuen University Extension Center,"Ebetsu, Japan",2007,C
3248,9780679,Random House Inc.,New York,2012,B
3417,9781897721,Regional Studies Association,Seaford,2012,C
2215,9781897721,Regional Studies Association,Seaford,2011,C
2214,9781897721,Regional Studies Association,Seaford,2010,C
2213,9781897721,Regional Studies Association,Seaford,2009,C
2212,9781897721,Regional Studies Association,Seaford,2008,C
2211,9781897721,Regional Studies Association,Seaford,2007,C
3997,9783496,Reimer,Berlin,2011,D
2220,97881308,Research Signpost,"Trivandrum, Kerala, India",2011,C
2219,97881308,Research Signpost,"Trivandrum, Kerala, India",2010,C
2218,97881308,Research Signpost,"Trivandrum, Kerala, India",2009,C
2217,97881308,Research Signpost,"Trivandrum, Kerala, India",2008,C
2216,97881308,Research Signpost,"Trivandrum, Kerala, India",2007,C
3558,97881308,Research Signpost,"Trivandrum, Kerala, India",2012,D
3412,9781891853,Resources for the Future,"Washington, DC",2012,C
2225,9781891853,Resources for the Future,"Washington, DC",2011,C
2230,9781933115,Resources for the Future,"Washington, DC",2011,C
2224,9781891853,Resources for the Future,"Washington, DC",2010,C
2229,9781933115,Resources for the Future,"Washington, DC",2010,C
2223,9781891853,Resources for the Future,"Washington, DC",2009,C
2228,9781933115,Resources for the Future,"Washington, DC",2009,C
2222,9781891853,Resources for the Future,"Washington, DC",2008,C
2227,9781933115,Resources for the Future,"Washington, DC",2008,C
2221,9781891853,Resources for the Future,"Washington, DC",2007,C
2226,9781933115,Resources for the Future,"Washington, DC",2007,C
3436,9781933115,Resources for the Future,"Washington, DC",2012,D
3975,97899799483,Reykjavik University,Reykjavik,2012,C
2235,97899799483,Reykjavik University,,2011,C
2234,97899799483,Reykjavik University,,2010,C
2233,97899799483,Reykjavik University,,2009,C
2232,97899799483,Reykjavik University,,2008,C
2231,97899799483,Reykjavik University,,2007,C
3371,978161726,RFF,"Washington, D.C.",2012,C
2240,978161726,RFF,"Washington, D.C.",2011,C
2239,978161726,RFF,"Washington, D.C.",2010,C
2238,978161726,RFF,"Washington, D.C.",2009,C
2237,978161726,RFF,"Washington, D.C.",2008,C
2236,978161726,RFF,"Washington, D.C.",2007,C
2245,978905799,Rijksdienst voor het Oudheidkundig Bodemonderzoek,Amersfoort,2011,C
2244,978905799,Rijksdienst voor het Oudheidkundig Bodemonderzoek,Amersfoort,2010,C
2243,978905799,Rijksdienst voor het Oudheidkundig Bodemonderzoek,Amersfoort,2009,C
2242,978905799,Rijksdienst voor het Oudheidkundig Bodemonderzoek,Amersfoort,2008,C
2241,978905799,Rijksdienst voor het Oudheidkundig Bodemonderzoek,Amersfoort,2007,C
4662,978905799,Rijksdienst voor het Oudheidkundig Bodemonderzoek,Amersfoort,2014,D
3708,978905799,Rijksdienst voor het Oudheidkundig Bodemonderzoek,Amersfoort,2012,D
3661,97890367,Rijksuniversiteit Groningen,Groningen,2012,C
2250,97890367,Rijksuniversiteit Groningen,Groningen,2011,C
2249,97890367,Rijksuniversiteit Groningen,Groningen,2010,C
2248,97890367,Rijksuniversiteit Groningen,Groningen,2009,C
2247,97890367,Rijksuniversiteit Groningen,Groningen,2008,C
2246,97890367,Rijksuniversiteit Groningen,Groningen,2007,C
2255,97887550,Risø National Laboratory,Roskilde,2011,C
2254,97887550,Risø National Laboratory,Roskilde,2010,C
2253,97887550,Risø National Laboratory,Roskilde,2009,C
2252,97887550,Risø National Laboratory,Roskilde,2008,C
2251,97887550,Risø National Laboratory,Roskilde,2007,C
3609,97887550,Risø National Laboratory,Roskilde,2012,D
2260,978906960,RIVM,Bilthoven,2011,C
2259,978906960,RIVM,Bilthoven,2010,C
2258,978906960,RIVM,Bilthoven,2009,C
